id,name,email,contact,address,url,classification,jurisdiction__slug,categories,other_names,website_dump,description,request_note,parent__name
51,Office of Consumer Protection,ocp@dcca.hawaii.gov,"Phone:  (808) 586-2630
Fax:  (808) 586-2640","235 S. Beretania St., Suite 801
Honolulu, HI  96813",http://cca.hawaii.gov/ocp/,Department of Commerce & Consumer Affairs,state-of-hawaii,"""consumer protection"",consumer,deceptive,investigation,unfair",,,"The Office of Consumer Protection (“OCP”) serves as the consumer counsel for the State of Hawaii under Chap. 487 of the Hawaii Revised Statutes (“HRS”). As consumer counsel for the state, OCP is the primary agency responsible for reviewing, investigating and prosecuting allegations of unfair or deceptive trade practices in consumer transactions. In addition to its enforcement powers, OCP provides consumer education and promotes awareness of important consumer protection issues through its programs, media releases, and educational materials.",,
33,Office of Elections,elections@hawaii.gov,"Phone:  (808) 453-8683
Fax:  (808) 453-6006","802 Lehua Avenue
Pearl City, HI  96782",http://elections.hawaii.gov,Department of Accounting & General Services,state-of-hawaii,"""Election Commission"",elections,registration,voter",,,"Our mission is to provide secure, accessible, and convenient elections to all citizens statewide.",,
35,Office of Enterprise Technology Services,ets.servicedesk@hawaii.gov,Phone:  (808) 586-6000,"UIPA Request, Attn:  ETS Service Desk
1151 Punchbowl St., B10
Honolulu, HI  96813",http://ets.hawaii.gov,Department of Accounting & General Services,state-of-hawaii,"""information technology"",ETS,ICSD,IT,OIMT,computer,technology",,,The Office of Enterprise Technology Services (ETS) provides governance for information technology modernization and transformation efforts for the State of Hawaii Executive Branch.,,
55,Office of Environmental Quality Control,oeqchawaii@doh.hawaii.gov,"Phone:  (808) 586-4185
Fax:  (808) 586-4186","235 S. Beretania Street, Suite 702
Honolulu, HI  96813",http://health.hawaii.gov/oeqc/,Department of Health,state-of-hawaii,"""Environmental Council"",""impact statement"",FEIS,OEQC,environment,environmental",,,"OEQC’s main objective is implementing Chapter 343, HRS, Environmental Impact Statement Law and Chapter 11-200, HAR, Environmental Impact Statement Rules. The OEQC director and planners review and comment on environmental disclosure documents.",,
28,Office of Hawaiian Affairs,info@oha.org,"Ph: 808 594-1892
Fax: 808 594-0240","560 N. Nimitz Highway, Suite 200 
Honolulu, HI 96817",http://www.oha.org/,,state-of-hawaii,"""Native Hawaiian Roll Commission"",OHA",,,"OHA is focused on strategic priorities for improving the conditions of Native Hawaiians in the areas of ‘āina, culture, economic self sufficiency, education, governance, and health.",,
75,Office of Housing,officeofhousing@honolulu.gov,"Phone: (808) 768-4675 
Fax: (808) 768-7792","530 South King Street, Room 306
Honolulu, Hawaii 96813",http://www.honolulu.gov/housing/default.html,Office of the Mayor,city-and-county-of-honolulu,"""affordable housing"",homeless,houseless,housing,mayor",,,"The Mayor's Office of Housing administers programs for affordable housing, senior and special needs housing, and homelessness.",,
110,Office of Housing & Community Development,ohcd@hawaiicounty.gov,"Phone: (808) 961-8379
Fax: (808) 961-8685","50 Wailuku Drive
Hilo, HI 96720-2456",http://www.hawaiicounty.gov/office-of-housing/,,county-of-hawaii,"""Hawaii County Workforce Development Board"",""affordable housing"",""rental assistance"",""section 8"",""social services"",""youth services"",development,homeless,houseless,housing,shelter,workforce,youth",,,"The Office of Housing and Community Development is responsible for the planning, administration and operation of all of the County of Hawai‘i’s housing programs such as the Section 8 rental assistance for qualified families. Its overall goal is to provide for the development of viable communities in Hawaii County by providing decent housing, suitable living environments and expanding economic opportunities.",,
29,Office of Information Practices,oip@hawaii.gov,"Phone:  (808) 586-1400
Fax:  (808) 586-1412","250 S. Hotel St., Room 107
Honolulu, HI  96813",http://oip.hawaii.gov,Department of Accounting & General Services,state-of-hawaii,"""open meetings"",""public records"",OIP,Sunshine,UIPA,investigation",,,"OIP renders advice and assistance on questions concerning the public’s right to access to government records or meetings, and also provides training to help agencies comply with the laws.",,
57,Office of Language Access,ola@doh.hawaii.gov,"Phone:  (808) 586-8730
Fax:  (808) 586-8733","830 Punchbowl Street #322
Honolulu, HI  96813",http://health.hawaii.gov/ola/,Department of Health,state-of-hawaii,"""Language Access Advisory Council"",""civil rights"",""language access"",OLA",,,"The Office of Language Access provides centralized oversight, coordination, and technical assistance to State agencies (the executive, legislative and judicial branches of Hawai‘i’s state government) and organizations that receive state funding, regarding the implementation requirements of Hawai‘i’s Language Access Law.",,
47,Office of Planning,zenaida.c.fisher@hawaii.gov,"Phone:  (808) 587-2846
Fax:  (808) 587-2824","P.O. Box 2359
Honolulu, Hawaii 96804-2359",http://planning.hawaii.gov,"Department of Business, Economic Development & Tourism",state-of-hawaii,"""climate change"",""coastal zone management"",""geographic information systems"",""land use"",GIS,coastal,development,planning",,,"The State of Hawaii, Office of Planning, gathers, analyzes, and provides information to the Governor to assist in the overall analysis and formulation of state policies and strategies.",,
19,Office of the Auditor,LAO.auditors@hawaii.gov,"Ph:  808 587-0800
Fax: 808 587-0830","Kekūanāoʻa Building
465 S. King St., Rm. 500
Honolulu, HI 96813-2917",http://auditor.hawaii.gov/,,state-of-hawaii,"audit,auditor,investigation",,,"As an independent, nonpartisan office, we report on performance audits, financial audits, sunset evaluations of regulatory programs, sunrise analyses of proposed regulatory programs, analyses of proposals to mandate health insurance benefits, procurement audits, special studies requested by the Legislature, analyses of proposed special funds, analyses of existing trust and revolving funds, and fiscal accountability analyses of public education.",,
100,Office of the City Auditor,oca@honolulu.gov,"Phone: (808) 768-3130
Fax: (808) 768-3135","1001 Kamokila Blvd, Suite 216
Kapolei, Hawaii 96707",http://www.honolulu.gov/auditor.html,,city-and-county-of-honolulu,"OCA,audit,auditor,investigation",,,The Office of the City Auditor (OCA) is an independent audit agency created to strengthen the auditing function and ensure that city agencies and programs are held to the highest standards of public accountability. The city auditor is responsible for conducting: 1) the annual financial audit; 2) performance audits of any agency or operation of the city; and 3) follow-up audits and monitoring of audit recommendations.,,
98,Office of the City Clerk,clerks@honolulu.gov,"Phone: (808) 768-3810
Fax: (808) 768-3835","530 S. King Street
Honolulu, HI 96813",http://www.honolulu.gov/clerk/default.html,,city-and-county-of-honolulu,"archives,campaign,certification,clerk,council,elections,legislative,registration,voter",,,"The Office of the City Clerk is custodian of ordinances, resolutions, rules and regulations of all city agencies, the city seal, books, papers and records. The clerk provides staff support to the council for all regular sessions, committee meetings and public hearings. It is responsible for voter registration and conducts all elections for the City and County of Honolulu. The clerk also authenticates all official papers and instruments requiring certification.",,
106,Office of the Corporation Counsel,corpcounsel@hawaiicounty.gov,"Phone: (808) 961-8251
Fax: (808) 961-8622","Hilo Lagoon Centre, 101 Aupuni Street, Unit 325
Hilo, HI 96720",http://www.hawaiicounty.gov/corporation-counsel/,,county-of-hawaii,"""Cost of Government Commission"",""corporation counsel"",attorney,counsel,lawyer,legal",,,"This department is the legal advisor and legal representative of all county agencies, the council, and all officers and employees in matters related to their official powers and duties.  The corporation counsel shall represent the county in all civil legal proceedings and shall perform all other services incident to the office as may be required by law.  The corporation counsel shall, however, be prohibited from representing any elected officer in impeachment proceedings.",,
126,Office of the County Auditor,publiclao@hawaiicounty.gov,"Phone:  (808) 961-8386
Fax:  (808) 961-8905","120 Pauahi Street, Suite 309
Hilo, HI  96720",http://www.hawaiicounty.gov/legislative-auditor/,,county-of-hawaii,"OCA,audit,auditor,investigation",,,"The Office of the County Auditor conducts impartial financial and performance audits of County agencies, programs, and operations, responsible for procuring an independent certified public accountant to conduct a post-audit of the County’s financial transactions and assists the Council in its adoption of annual budgets. The OCA also initiates audit evaluations or special studies, either on request of the Council or on its own initiative.",,
10,Office of the Governor,govoffice.uipa@hawaii.gov,Ph: 808 586-0034,"415 South Beretania Street #5
Honolulu, HI 96813",http://governor.hawaii.gov/,,state-of-hawaii,"GOV,Governor",,,,,
21,Office of the Lieutenant Governor,LtGov.UIPA@hawaii.gov,"Ph: 808 586-0255
Fax: 808 586-0231","State Capitol, 5th Floor
415 S. Beretania Street
Honolulu, Hawai`i 96813",http://ltgov.hawaii.gov/,,state-of-hawaii,"""Lieutenant Governor"",""name change"",Governor,LTG,certification,secretary",,,"The Lieutenant Governor serves as the assistant chief executive, becoming Acting Governor upon the absence of the Governor from the state.  In Hawai‘i, the Lieutenant Governor also serves as the legally designated Secretary of State.  This designation requires the Office of the Lieutenant Governor to be responsible for the following:  Issuing Orders granting legal name changes; Certifying U.S. documents for recognition abroad; Processing documents that convey state lands inter-departmentally; and Serving as the repository for various types of official documentation for public review and consumption.",,
71,Office of the Managing Director,mayor@honolulu.gov,"Phone: (808) 768-6634
Fax: (808) 768-4242","530 S. King Street, Rm. 306
Honolulu, HI 96813",,Office of the Mayor,city-and-county-of-honolulu,"""managing director"",MDO,mayor",,,"Principal management aide to the mayor, the managing director supervises and evaluates the management and performance of all line executive departments and agencies, and prescribes the standards of administrative practice to be followed.",,
22,Office of the Ombudsman,complaints@ombudsman.hawaii.gov,"Ph: 808 587-0770
Fax: 808 587-0773","Office of the Ombudsman
465 South King Street, 4th Floor
Honolulu, Hawaii  96813",http://ombudsman.hawaii.gov/,,state-of-hawaii,"investigation,ombudsman",,,The Hawaii State Ombudsman independently and impartially investigates complaints against state and county agencies and employees.,,
39,Office of the Public Defender,DBF.UIPA@hawaii.gov,"Phone:  (808) 586-2200
Fax:  (808) 586-2222","1130 N. Nimitz Hwy. Suite A-254
Honolulu, HI  96817",http://publicdefender.hawaii.gov,Department of Budget & Finance,state-of-hawaii,"""Defender Council"",""public defender"",crime,criminal",,,"The Office of the Public Defender was established pursuant to Section 802-B, Hawai`i Revised Statutes, implementing Federal and State constitutional mandates that any indigent person charged with a criminal offense or threatened with the loss of liberty shall be provided with the assistance of legal counsel.",,
50,Public Utilities Commission,puc@hawaii.gov,"Phone:  (808) 586-2020
Fax:  (808) 586-2066","465 S. King St., Room 103
Honolulu, HI  96813",http://puc.hawaii.gov,Department of Commerce & Consumer Affairs,state-of-hawaii,"PUC,energy,telecommunications,transportation,wastewater,water",,,"The Public Utilities Commission (PUC) regulates all franchised or certificated public service companies operating in the State prescribes rates, tariffs, charges and fees; determines the allowable rate of earnings in establishing rates; issues guidelines concerning the general management of franchised or certificated utility businesses; and acts on requests for the acquisition, sale, disposition or other exchange of utility properties, including mergers and consolidations.",,
67,Research Corporation of the University of Hawaii,rcuh@rcuh.com,"Phone:  (808) 988-8311
Fax:  (808) 988-8319","2800 Woodlawn Drive, Suite 200
Honolulu, HI  96822",http://www.rcuh.com,University of Hawaii,state-of-hawaii,"RCUH,UH,funding,grants,research",,,"The fundamental mission of RCUH is to support the research and training programs of the University of Hawaii and to enhance research, development, and training generally in Hawaii.",,
76,Royal Hawaiian Band,mayor@honolulu.gov,"Phone: (808) 922-5331
Fax: (808) 924-2841","2805 Monsarrat Avenue
Honolulu, Hawaii 96815",http://www.rhb-music.com,Office of the Mayor,city-and-county-of-honolulu,"RHB,band,mayor",,,"The Royal Hawaiian band (RHB) performs at community and educational concerts, official ceremonies, cultural events, special programs, and parades. This historic organization is the only full-time municipal band in the United States, and the only band in the country established by a royal kingdom, founded by King Kamehameha III in 1836.",,
24,Senate,sclerk@capitol.hawaii.gov,"Ph: 808 586-6720
Fax: 808 586-6719 ","Hawaii State Capitol
415 South Beretania St.
Honolulu, HI 96813",http://www.capitol.hawaii.gov/senate.aspx,,state-of-hawaii,"legislative,legislature",,,,,
187,"Solid & Hazardous Waste Branch, DOH",amy.liana@doh.hawaii.gov,Ph:  808 586-4226,"919 Ala Moana Blvd., Room 212
Honolulu, HI  96814",http://health.hawaii.gov/shwb/,,state-of-hawaii,"""hazardous waste"",""solid waste"",""underground storage"",landfill,rcra,recycling",SHWB,,"To protect Hawaii’s lands from pollutants that endanger people and the environment, and to rehabilitate contaminated lands. To insure environmentally sound and cost-effective management of all solid and hazardous waste generated within the State through promotion of pollution prevention and waste minimization, and development of proactive partnerships with waste generators and the regulated community. By aggressive enforcement of environmental laws and regulations, this branch will assist in the the prevention of releases and the threat of release of petroleum, hazardous substances, and other contaminants within our authority.",,
49,State of Hawaii Film Office,info@hawaiifilmoffice.com,"Phone:  (808) 586-2570
Fax:  (808) 586-2572","P.O. Box 2359
Honolulu, Hawaii 96804",http://filmoffice.hawaii.gov,"Department of Business, Economic Development & Tourism",state-of-hawaii,"""film commissioner"",""film industry"",film",,,"Established in 1978, the State of Hawaii Film Office is the one-stop central coordinator for film and photographic use of state-administered parks, beaches, highways, and facilities. The office works closely with state agencies to assist filmmakers with acquiring film permits, and if necessary, directs them to the appropriate county and federal agencies.",,
34,State Procurement Office,state.procurement.office@hawaii.gov,"Phone:  (808) 586-0554
Fax:  (808) 587-4703","1151 Punchbowl Street
Honolulu, HI  96813",http://spo.hawaii.gov,Department of Accounting & General Services,state-of-hawaii,"""Procurement Policy Board"",contract,contractor,procurement,purchasing,vendor",,,"To promote economy, efficiency, effectiveness, and impartiality in procurement for State and county governments; and efficiency, effectiveness and stewardship in inventory management and surplus property management in an open, fair and transparent process.",,
142,Transportation Agency,thekauaibus@kauai.gov,"Phone: (808) 246-8110
Fax:  (808) 241-6417","3220 Ho'olako St.
Lihue, Kauai, Hawaii 96766",http://www.kauai.gov/Transportation,,county-of-kauai,"""Kauai Bus"",""Transit Advisory Committee"",bus,paratransit,transit,transportation",,,The Kaua'i Bus operates a Public (Fixed Route) bus service and a Paratransit (Door-to-Door) bus service from Hanalei to Kekaha daily.,,
27,University of Hawaii,UHUIPA@hawaii.edu,Ph: 808 956-8856,"Bachman Annex 2
1627 Bachman Place
Honolulu, HI 96822",https://www.hawaii.edu/offices/eaur/,,state-of-hawaii,"""Cancer Center"",""Candidate Advisory Council"",""Center for Gifted & Talented Children"",""Center for Global Education & Exchange"",""Center for Labor Education & Resarch"",""Center for Nursing Advisory Board"",""Center for Nursing"",""Center for the Study of Active Volcanoes"",""Commission for National & Community Service"",""Economic Research Organization"",""Hana Education Center"",""Hawaii Community College Palamanui"",""Hawaii Community College"",""Hawaii Medical Education Council"",""Honolulu Community College"",""Imiloa Astronomy Center"",""Industrial Relations Center"",""Institute for Astronomy"",""Institute for Geophysics & Planetology"",""Institute for Marine Biology"",""Kapiolani Community College"",""Kauai Community College"",""Lahaina Education Center"",""Lanai Education Center"",""Leeward Community College"",""Lyon Arboretum"",""Medical Education Council"",""Molokai Education Center"",""Natural Energy Institute"",""North Hawaii Education & Research Center"",""Office of Mauna Kea Management"",""Pacific Aquaculture & Coastal Resources Center"",""Sea Grant College Program"",""Small Business Development Center"",""Social Sciences Research Institute"",""State Approving Agency for Veterans' Training"",""UH Center Kauai"",""UH Center Maui"",""University of Hawaii at Hilo"",""University of Hawaii at Manoa"",""University of hawaii Maui College"",""University of hawaii West Oahu"",""Waianae Community College"",""Waikiki Aquarium"",""Water Resources Research Center"",""Western Interstate Commission for Higher Education"",""Windward Community College"",""board of regents"",""veteran's training"",HERO,NHERC,UH,WICHE,athletics,college,education,library,regent,research,university",,,"The University of Hawai‘i System includes 10 campuses and educational, training and research centers across the Hawaiian Islands.",,
68,University of Hawaii Foundation,info@uhfoundation.org,Phone:  (808) 956-8849,"P.O. Box 11270
Honolulu, HI  96828-0270",http://www.uhfoundation.org,University of Hawaii,state-of-hawaii,"UH,donations,fundraising",,,"To unite donors' passions with the University of Hawaiʻi's aspirations by raising philanthropic support and managing private investments to benefit UH, the people of Hawaiʻi and our future generations.",,
176,Hawaii Foreign-Trade Zone No. 9,administrator@ftz9.org,"Phone:  (808) 586-2507
Fax:  (808) 586-2512","Hawaii Foreign-Trade Zone
521 Ala Moana Blvd. Pier 2
Honolulu, Hawaii 96813",http://ftz9.org,"Department of Business, Economic Development & Tourism",state-of-hawaii,"""foreign trade"",DBEDT",,,"In the State of Hawaii, Foreign-Trade Zone No. 9 was given a grant of authority by the Foreign-Trade Zones Board in Washington DC in 1966 to establish, operate, and maintain FTZs within the state for the purposes of encouraging international business and economic development. The Hawaii Foreign-Trade Zone is a division under the Department of Business Economic Development and Tourism office.",,"Department of Business, Economic Development & Tourism"
175,Hawaii Green Infrastructure Authority,dbedt.gems@hawaii.gov,(808) 587-3868,"250 S Hotel Street
Honolulu, Hawaii  96813",http://gems.hawaii.gov,"Department of Business, Economic Development & Tourism",state-of-hawaii,"""Green Energy Market Securitization"",GEMS,HGIA,energy",,,"To address the need for significant investment in clean energy technologies to achieve Hawaii’s clean energy goals, and to identify innovative ways to increase access to clean energy, the Hawaii Green Infrastructure Authority was created by Act 211, Session Laws of Hawaii 2013.",,"Department of Business, Economic Development & Tourism"
177,Pacific International Space Center for Exploration Systems,dbedt.pisces@hawaii.gov,Phone:  (808) 935-8270,"99 Aupuni Street, Suite 212-213
Hilo, Hawaii  96720",http://pacificspacecenter.com,"Department of Business, Economic Development & Tourism",state-of-hawaii,"""space industry"",PISCES",PISCES,,"Pacific International Space Center for Exploration Systems, or PISCES for short, is a Hawaii State Government Aerospace Agency located in Hilo, Hawaii. As part of the State Department of Business, Economic Development, and Tourism, PISCES conducts environmentally-safe field tests on Hawaii’s volcanic terrain to experiment and validate advanced space technologies, operating under the jurisdiction of the Hawaii State Department of Land and Natural Resources.",,"Department of Business, Economic Development & Tourism"
174,"Regulated Industries Complaints Office, DCCA",rico@dcca.hawaii.gov,"Ph: 808 586-2666
Fax:  808 586-2670","Regulated Industries Complaints Office
Attention:  Consumer Projects Attorney
235 S. Beretania, 9th Floor
Honolulu, HI 96813",http://cca.hawaii.gov/rico/,,state-of-hawaii,"""activity desk"",""athletic trainers"",""behavior analysts"",""collection agency"",""condominium property regimes"",""dental hygienist"",""dispensing optician"",""elevator mechanic"",""employment agency"",""hearing aid"",""landscape architect"",""marriage and family therapist"",""massage therapy"",""mental health counselor"",""mixed martial arts contests"",""motor vehicle industry"",""motor vehicle repair"",""naturopathic medicine"",""nurse aide"",""nursing home administrator"",""occupational therapy"",""pest control"",""physical therapy"",""port pilot"",""private detective and guard"",""real estate appraiser"",""real estate"",""respiratory therapist"",""social worker"",""speech pathology"",""time share"",""travel agency"",""uniform athlete agents"",RICO,accountancy,acupuncture,architect,audiology,barbering,boxing,cemetery,chiropractor,contractor,cosmetology,dentist,electrician,electrologist,engineer,medical,nursing,optometry,osteopathy,pharmacist,plumber,psychology,subdivision,surveyor,veterinary",,,"RICO is the enforcement arm of over forty-five professional boards, commissions and programs that are administratively attached to the department. RICO receives, investigates and prosecutes possible license violations, including unlicensed activity. RICO also administers the State Certified Arbitration Program - Lemon vehicles program for “lemon” motor vehicle claims.",,Department of Commerce & Consumer Affairs
193,"Administrative Services Office, DOH",andrea.takemoto@doh.hawaii.gov,Ph:  (808) 586-4553,"1250 Punchbowl Street, #310
Honolulu, HI  96813",https://health.hawaii.gov/about/program-directory/office-of-the-deputy-director-of-health/#ASO,,state-of-hawaii,"budget,health",,,"ASO provides departmental management of budgets, financial matters, and capital improvements.",,Department of Health
188,"Chronic Disease Prevention & Health Promotion Division, DOH",DOH.healthyhawaii@doh.hawaii.gov,Ph:  808 586-4444,"1250 Punchbowl Street, Room 422
Honolulu, HI  96813",http://health.hawaii.gov/chronic-disease/,,state-of-hawaii,"""chronic disease"",""tobacco settlement""",CDPHPD,,"The Chronic Disease Prevention & Health Promotion Division, also known as the Tobacco Settlement Project strives to promote wellness and improve the quality and years of life for Hawaii’s people through effective prevention, detection and management of chronic diseases.",,Department of Health
181,"Clean Air Branch, DOH",cab@doh.hawaii.gov,Ph:  (808) 586-4200,"2827 Waimano Home Road, Room 130
Pearl City, HI 96782",http://health.hawaii.gov/cab/,Department of Health,state-of-hawaii,,,,"The Clean Air Branch is responsible for air pollution control in the state. The primary services of the branch are provided by its three sections: Engineering, Monitoring, and Enforcement. These sections conduct engineering analysis and permitting, perform monitoring and investigations, and enforce the federal and state air pollution control laws and regulations.",,Department of Health
178,Disability and Communication Access Board,dcab@doh.hawaii.gov,Ph:  (808) 586-8121,"1010 Richards Street, 118
Honolulu, HI  96813",http://health.hawaii.gov/dcab/,Department of Health,state-of-hawaii,"DCAB,disability",DCAB,,The Board’s primary functions are to:  serve as a public advocate of persons with disabilities; establish guidelines for the design of buildings and facilities by or on behalf of the State or the counties; issue administrative rules for the utilization of communication access services; and administer the statewide program for the issuance of parking placards to disabled persons.,,Department of Health
189,"Emergency Medical Services & Injury Prevention System Branch, DOH",EMSIPSB@doh.hawaii.gov,Ph:  808 733-9210,"3675 Kilauea Avenue, Leahi Hospital - Trotter Building
Honolulu, HI  96816",http://health.hawaii.gov/ems/,,state-of-hawaii,"""emergency medical"",""injury prevention""",EMSIPSB,,"The mission of the EMS program has been to administer, maintain, and operate a State comprehensive emergency medical services system throughout Hawaii that is designed to reduce medical emergency deaths, injuries, and permanent long-term disability through the implementation of a fully integrated cohesive network of related components. The state system provides for the arrangement of personnel, facilities and such equipment, primarily in the pre-hospital setting, for the effective and coordinated delivery of health care services under emergency conditions whether occurring as a result of the patient’s condition, natural disasters, or other causes.

The Injury Prevention and Control Section collaborates with partners across the state to address the leading causes of injury that include: drowning prevention, fall prevention, poisoning prevention, suicide prevention, traffic safety, and violence and abuse prevention.",,Department of Health
183,"Environmental Planning Office, DOH",DOH.EPO@doh.hawaii.gov,Ph:  (808) 586-4337,"2827 Waimano Home Road #109
Pearl City, HI 96782",http://health.hawaii.gov/epo/,Department of Health,state-of-hawaii,,,,"The Environmental Planning Office provides risk-based strategic planning services for pollution prevention and control programs.  Strategic planning functions include developing and coordinating both short and long term environmental program strategies, and ensuring that they are compatible with federal and state environmental laws, regulations, and policies.

EPO reviews and responds to some proposed land use projects; assists with developing program goals and performance indicators; coordinates with county, federal, and other state agencies; provides liaison services for legislative activities; and develops specialized environmental health maps to facilitate well informed decision-making.",,Department of Health
190,"Family Health Services Division, DOH",doh.fhsdsec@doh.hawaii.gov,Ph:  808 586-4122,"1250 Punchbowl Street, Room 216
Honolulu, HI  96813",http://health.hawaii.gov/fhsd/,,state-of-hawaii,"""family health"",children,infants,women",,,"The Division’s function is to promote and provide services statewide for women of childbearing age, infants and children.",,Department of Health
179,Hawaii State Council on Developmental Disabilities,hiscdd@doh.hawaii.gov,Ph:  (808) 586-8100,"1010 Richards Street, Room 122
Honolulu, HI  96813",http://health.hawaii.gov/maui/developmental-disabilities-council/,Department of Health,state-of-hawaii,"""developmental disabilities""",,,"The Council is responsible to engage in advocacy, capacity-building, and systemic change activities that are consistent with the policy in the federal law; and contribute to a coordinated, consumer and family-centered and consumer and family-directed, comprehensive system that includes needed community services, individualized supports, and other forms of assistance that promote self-determination for individuals with developmental disabilities and their families.",,Department of Health
186,"Hazard Evaluation & Emergency Response Office, DOH",MaeRose.Domingo@doh.hawaii.gov,Ph:  808 586-4249,"2385 Waimano Home Road, Building 4
Pearl City, HI  96782",http://eha-web.doh.hawaii.gov/eha-cma/Org/HEER/,,state-of-hawaii,"""emergency response"",""environmental response"",cercla,hazard,heer,remediation",HEER,,"The State Department of Health Hazard Evaluation and Emergency Response Office's mission is to protect human health and the environment. The HEER Office reports directly to the Environmental Health Administration Deputy Director. The HEER Office provides leadership, support, and partnership in preventing, planning for, responding to, and enforcing environmental laws relating to releases or threats of releases of hazardous substances.","Visit HEER's <a href=""http://eha-web.doh.hawaii.gov/eha-cma/Leaders/HEER/public-records"">public records site</a> for helpful details on how to identify sites or incidents when making a request.",Department of Health
194,"Health Information Systems Office, DOH",hisoclerk@doh.hawaii.gov,Ph:  (808) 586-4450,"1250 Punchbowl Street, HISO 2
Honolulu, HI  96813",https://health.hawaii.gov/about/program-directory/office-of-the-deputy-director-of-health/#HISO,,state-of-hawaii,technology,,,"HISO oversees all information technology systems, projects, and initiatives of DOH and manages the resources to support them.",,Department of Health
196,"Human Resources Office, DOH",kainani.quiacusan@doh.hawaii.gov,Ph:  (808) 586-4522,"1250 Punchbowl Street, Room 313
Honolulu, HI  96813",https://health.hawaii.gov/about/program-directory/office-of-the-deputy-director-of-health/#HRO,,state-of-hawaii,"""employee classification"",""employee relations"",HR,labor",,,"The Human Resources Office is responsible for human resources management and administration. Major functional areas of performance are labor relations, position classification and compensation, recruitment and examination, training and employee relations, employee benefits/transactions, and workers’ compensation and safety.",,Department of Health
184,"Office of Health Care Assurance, DOH",OHCAMail@doh.hawaii.gov,Ph:  (808) 692-7227,"601 Kamokila Boulevard, Room 337
Kapolei, HI 96707",http://health.hawaii.gov/ohca/,Department of Health,state-of-hawaii,OHCA,OHCA,,"The Office of Health Care Assurance performs all state licensing activities on healthcare facilities, agencies and organizations in Hawaii.  This includes conducting all on-site state licensing surveys (inspections) and Medicare certification surveys (inspections) on behalf of the U.S. Centers for Medicare and Medicaid Services.",,Department of Health
195,"Office of Planning, Policy and Program Development, DOH",lorrin.kim@doh.hawaii.gov,Ph:  (808) 586-4188,"1250 Punchbowl Street, Room 120
Honolulu, HI  96813",https://health.hawaii.gov/opppd/,,state-of-hawaii,"""health legislation"",""health planning"",rules",,,"OPPPD develops legislation and administrative rules for the Department. It is also responsible for project development, strategic planning, data gathering, and research and analysis.",,Department of Health
180,State Health Planning and Development Agency,SHPDA@doh.hawaii.gov,Ph:  (808) 587-0788,"1177 Alakea Street Room 402
Honolulu, HI  96813",http://health.hawaii.gov/shpda/,Department of Health,state-of-hawaii,SHPDA,SHPDA,,"The State Health Planning and Development Agency promotes accessibility for all the people of the State of Hawaii to quality health care services at reasonable cost.  SHPDA supports the most economical and efficient use of the health care system and resources through coordinated community planning of new health care services and construction.  SHPDA administers the Certificate of Need Program, implements the Health Services and Facilities Plan, and promotes the  sharing of facilities or services by health care providers to achieve  economies of scale and restrict unusual costly services.",,Department of Health
197,"Vector Control Branch, DOH",samuel.shirai@doh.hawaii.gov,Ph:  (808) 586-4590,"99-945 Halawa Valley Street
Aiea, HI  96701",https://health.hawaii.gov/vcb/,,state-of-hawaii,"""vector control"",disease",,,"The VCB safeguards public health by ensuring suppression, abatement, containment, and eradication of disease outbreaks, alien immigrant insect vectors, and zoonotic diseases.",,Department of Health
182,"Wastewater Branch, DOH",wwb@doh.hawaii.gov,Ph:  (808) 586-4294,"919 Ala Moana Blvd., Room 309
Honolulu, HI 96814",http://health.hawaii.gov/wastewater/,Department of Health,state-of-hawaii,,,,"The Wastewater Branch administers the statewide engineering functions relating to water pollution control, municipal and private wastewater treatment works program, individual wastewater systems program and the water pollution control revolving fund program.",,Department of Health
